"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0odHj0qIf86vHBsXB30IkZ","So High (feat. Ghost Loft)","spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:4fQHCuys7JZvaQzRvB1kPR","Wiz Khalifa, Ghost Loft","spotify:album:2pl9PVgr8QFKRGY0HY69GI","Blacc Hollywood (Deluxe)","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2014-08-19","https://i.scdn.co/image/ab67616d0000b27327ed4f26fa2bfbd714dba7dd","1","10","249287","https://p.scdn.co/mp3-preview/41f3816b542c8c0cfa2433290e293615d668d384?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","USAT21402807","spotify:user:1257158050","2017-08-18T18:47:43Z"
"spotify:track:6ZljdfrT25eK1VQndSu0BZ","We Dem Boyz Remix (feat. Rick Ross, ScHoolboy Q & Nas)","spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:1sBkRIssrMs1AbVkOJbc7a, spotify:artist:5IcR3N7QB1j6KBL8eImZ8m, spotify:artist:20qISvAhX20dpIbOOzGK3q","Wiz Khalifa, Rick Ross, ScHoolboy Q, Nas","spotify:album:2pl9PVgr8QFKRGY0HY69GI","Blacc Hollywood (Deluxe)","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2014-08-19","https://i.scdn.co/image/ab67616d0000b27327ed4f26fa2bfbd714dba7dd","1","14","319663","https://p.scdn.co/mp3-preview/f6a1a450bc2df1f3285db4c94a345594067bcae3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","37","USAT21402402","spotify:user:1257158050","2017-08-18T18:47:49Z"
"spotify:track:1eL8wZKx7CVJVbZG12becL","You and Your Friends (feat. Snoop Dogg & Ty Dolla $ign)","spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:7hJcb9fa4alzcOq3EaNPoG, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","Wiz Khalifa, Snoop Dogg, Ty Dolla $ign","spotify:album:2pl9PVgr8QFKRGY0HY69GI","Blacc Hollywood (Deluxe)","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2014-08-19","https://i.scdn.co/image/ab67616d0000b27327ed4f26fa2bfbd714dba7dd","1","15","186373","https://p.scdn.co/mp3-preview/6d390eca82d5c73f7bc69f75d4f47096938d72e1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","USAT21402610","spotify:user:1257158050","2017-08-18T18:47:57Z"
"spotify:track:0wVAhoXZM7tl1pnLaupf1F","Paperbond","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","spotify:album:5S4SuPHbaozi5PDedAONTG","O.N.I.F.C. (Deluxe)","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2012-12-04","https://i.scdn.co/image/ab67616d0000b273cfb814f9b46326d2ace27218","1","2","208506","https://p.scdn.co/mp3-preview/a6955efe71708084b16a7b7961c9e33b4f85d5f6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","53","USAT21205602","spotify:user:1257158050","2017-08-18T18:48:03Z"
"spotify:track:1ms5tNNdPouTtcD2oVF9Oz","Work Hard, Play Hard","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","spotify:album:5S4SuPHbaozi5PDedAONTG","O.N.I.F.C. (Deluxe)","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2012-12-04","https://i.scdn.co/image/ab67616d0000b273cfb814f9b46326d2ace27218","1","6","219026","https://p.scdn.co/mp3-preview/f0dbc732f8e5c0f9806b75bd885be741ef0d0069?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","USAT21201652","spotify:user:1257158050","2017-08-18T18:48:10Z"
"spotify:track:2o6Vyac7vIU35VMqhVV3qA","It's Nothin (feat. 2 Chainz)","spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:17lzZA2AlOHwCwFALHttmp","Wiz Khalifa, 2 Chainz","spotify:album:5S4SuPHbaozi5PDedAONTG","O.N.I.F.C. (Deluxe)","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2012-12-04","https://i.scdn.co/image/ab67616d0000b273cfb814f9b46326d2ace27218","1","10","227826","https://p.scdn.co/mp3-preview/3d8c97cbb90951ee26c52a35e9b9b89725d7fbc2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","42","USAT21202996","spotify:user:1257158050","2017-08-18T18:48:28Z"
"spotify:track:0g6mKqhGtUIEoLSmV8ozi8","Remember You (feat. The Weeknd)","spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","Wiz Khalifa, The Weeknd","spotify:album:5S4SuPHbaozi5PDedAONTG","O.N.I.F.C. (Deluxe)","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2012-12-04","https://i.scdn.co/image/ab67616d0000b273cfb814f9b46326d2ace27218","1","16","289600","https://p.scdn.co/mp3-preview/1767eef82b4c2fe6f1395d798f72048162eb7e39?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","USAT21203908","spotify:user:1257158050","2017-08-18T18:48:39Z"
"spotify:track:0HRSsZiisdMuUrWhzb8ewK","Bout Me (feat. Problem & Iamsu)","spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:2ZavqCJe7uqkRpISes0NFi, spotify:artist:0399oiMcmbOzzsYQDNYqxn","Wiz Khalifa, Iamsu!, Problem","spotify:album:5S4SuPHbaozi5PDedAONTG","O.N.I.F.C. (Deluxe)","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2012-12-04","https://i.scdn.co/image/ab67616d0000b273cfb814f9b46326d2ace27218","1","18","208626","https://p.scdn.co/mp3-preview/2e34b6f2d3ec33ec49c49312815a97668d1a0c81?cid=9950ac751e34487dbbe027c4fd7f8e99","true","40","USAT21207090","spotify:user:1257158050","2017-08-18T18:48:48Z"
"spotify:track:0prF3F4FoKvxBObaeXLVHv","When I'm Gone","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","spotify:album:6ZOXiVL8rmk2ATHJiFJhiD","Rolling Papers","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2011-03-29","https://i.scdn.co/image/ab67616d0000b273fe3cf32b1320e8ded39d8c74","1","1","248560","https://p.scdn.co/mp3-preview/e36180e42d646b4fb2368e77bc047ff24ec7273d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","USAT21100292","spotify:user:1257158050","2017-08-18T18:48:55Z"
"spotify:track:0osPX8TruIebOhKuG6GK8C","On My Level (feat. Too $hort)","spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:4sb7rZNN93BSS6Gqgepo4v","Wiz Khalifa, Too $hort","spotify:album:6ZOXiVL8rmk2ATHJiFJhiD","Rolling Papers","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2011-03-29","https://i.scdn.co/image/ab67616d0000b273fe3cf32b1320e8ded39d8c74","1","2","272160","https://p.scdn.co/mp3-preview/1672f15443e9cf38e254c71b13d3c2e541bd8367?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","USAT21100053","spotify:user:1257158050","2017-08-18T18:49:00Z"
"spotify:track:5A6OHHy73AR5tLxgTc98zz","Black and Yellow","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","spotify:album:6ZOXiVL8rmk2ATHJiFJhiD","Rolling Papers","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2011-03-29","https://i.scdn.co/image/ab67616d0000b273fe3cf32b1320e8ded39d8c74","1","3","217666","https://p.scdn.co/mp3-preview/971e63e8dd67db27dccb59dab22a559bcb31b22c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","USAT21001800","spotify:user:1257158050","2017-08-18T18:49:04Z"
"spotify:track:53DB6LJV9B8sz0p1s6tlGS","Roll Up","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","spotify:album:6ZOXiVL8rmk2ATHJiFJhiD","Rolling Papers","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2011-03-29","https://i.scdn.co/image/ab67616d0000b273fe3cf32b1320e8ded39d8c74","1","4","227773","https://p.scdn.co/mp3-preview/9079860fa6fb0c505a21393e131c2413fbc3f970?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","USAT21100050","spotify:user:1257158050","2017-08-18T18:49:09Z"
"spotify:track:2kzRSiyignH8yzPTrWvyPo","No Sleep","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","spotify:album:6ZOXiVL8rmk2ATHJiFJhiD","Rolling Papers","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2011-03-29","https://i.scdn.co/image/ab67616d0000b273fe3cf32b1320e8ded39d8c74","1","9","191320","https://p.scdn.co/mp3-preview/55937ed4b214fa310c9acd2885776caa20c20f6f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","USAT21100295","spotify:user:1257158050","2017-08-18T18:49:20Z"
"spotify:track:5zkgL12I3jPd6iOgPotFRB","Rooftops (feat. Curren$y)","spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:6X8WdFjrNhXATMDSs26aCc","Wiz Khalifa, Curren$y","spotify:album:6ZOXiVL8rmk2ATHJiFJhiD","Rolling Papers","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2011-03-29","https://i.scdn.co/image/ab67616d0000b273fe3cf32b1320e8ded39d8c74","1","13","260079","https://p.scdn.co/mp3-preview/2886c0922a11cc0c853b9c05343295702a460862?cid=9950ac751e34487dbbe027c4fd7f8e99","true","52","USAT21100298","spotify:user:1257158050","2017-08-18T18:49:50Z"
"spotify:track:2OmfRyHIFAkMEEwmbgz7lN","That Good","spotify:artist:7hJcb9fa4alzcOq3EaNPoG, spotify:artist:137W8MRPWKqSmrBGDBFSop","Snoop Dogg, Wiz Khalifa","spotify:album:0lRlbYQMtETkabg9fNSqAl","Mac and Devin Go To High School (Music From and Inspired By The Movie)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2011-12-09","https://i.scdn.co/image/ab67616d0000b273c303b2aec2d884a775045391","1","12","228733","https://p.scdn.co/mp3-preview/54489689b684a46713f77539149bf79f3e431c9d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","USAT21103692","spotify:user:1257158050","2017-08-18T18:50:04Z"
"spotify:track:2e0PQjgRNMDKeaMH49tHnC","Donald Trump","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","spotify:album:5UYLpgSkZQ35dkHdMCm8mt","Best Day Ever (5th Anniversary Remastered Edition)","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2016-06-03","https://i.scdn.co/image/ab67616d0000b27312a65cdcb2f5c6d08005a4c8","1","3","164522","","true","0","USA2P1173908","spotify:user:1257158050","2017-08-18T18:50:12Z"
"spotify:track:6GnhWMhgJb7uyiiPEiEkDA","Weekend (feat. Miguel)","spotify:artist:4LLpKhyESsyAXpc4laK94U, spotify:artist:360IAlyVv4PCEVjgyMZrxK","Mac Miller, Miguel","spotify:album:2Tyx5dLhHYkx6zeAdVaTzN","GO:OD AM","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2015-09-18","https://i.scdn.co/image/ab67616d0000b273ee0f38410382a255e4fb15f4","1","7","208080","https://p.scdn.co/mp3-preview/b2ba953f5ad2e0a28839468cb63921194c6e381d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","USWB11508643","spotify:user:1257158050","2017-08-18T18:50:42Z"
"spotify:track:237B0GS3Y8VwGGD9bGl1vG","Red Dot Music","spotify:artist:4LLpKhyESsyAXpc4laK94U, spotify:artist:7BMccF0hQFBpP6417k1OtQ","Mac Miller, Action Bronson","spotify:album:3T02fCxAjApu18taJLLbyN","Watching Movies with the Sound Off (Deluxe Edition)","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2013-06-18","https://i.scdn.co/image/ab67616d0000b273d4300bedba646965fa7e1953","1","9","367930","","true","50","USQY51374458","spotify:user:1257158050","2017-08-18T18:50:52Z"
"spotify:track:4XCmKekq1HRCsS7BPWsCRx","Matches","spotify:artist:4LLpKhyESsyAXpc4laK94U, spotify:artist:0g9vAlRPK9Gt3FKCekk4TW","Mac Miller, Ab-Soul","spotify:album:3T02fCxAjApu18taJLLbyN","Watching Movies with the Sound Off (Deluxe Edition)","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2013-06-18","https://i.scdn.co/image/ab67616d0000b273d4300bedba646965fa7e1953","1","6","178410","","true","40","USQY51374455","spotify:user:1257158050","2017-08-18T18:51:00Z"
"spotify:track:2IvRTipyjerdv79tW9NVRx","Gees","spotify:artist:4LLpKhyESsyAXpc4laK94U, spotify:artist:5IcR3N7QB1j6KBL8eImZ8m","Mac Miller, ScHoolboy Q","spotify:album:3T02fCxAjApu18taJLLbyN","Watching Movies with the Sound Off (Deluxe Edition)","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2013-06-18","https://i.scdn.co/image/ab67616d0000b273d4300bedba646965fa7e1953","1","10","175672","","true","45","USQY51374459","spotify:user:1257158050","2017-08-18T18:51:11Z"
"spotify:track:24OMJgeZvpSu92TbAe2WYh","Party On Fifth Ave.","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","spotify:album:6VhDYmsjHqRxKXd0z7hmXI","Blue Slide Park","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2011-11-08","https://i.scdn.co/image/ab67616d0000b273e42f55227470cd6ac9d97718","1","3","173516","","true","51","USQY51145578","spotify:user:1257158050","2017-08-18T18:51:20Z"
"spotify:track:2Y0kKL90NsxMNAHqvTuhps","Frick Park Market","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","spotify:album:6VhDYmsjHqRxKXd0z7hmXI","Blue Slide Park","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2011-11-08","https://i.scdn.co/image/ab67616d0000b273e42f55227470cd6ac9d97718","1","5","197559","","true","49","USQY51124086","spotify:user:1257158050","2017-08-18T18:51:24Z"
"spotify:track:2ZGBhrxA4ghKqoOMBdn966","Smile Back","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","spotify:album:6VhDYmsjHqRxKXd0z7hmXI","Blue Slide Park","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2011-11-08","https://i.scdn.co/image/ab67616d0000b273e42f55227470cd6ac9d97718","1","6","162008","","true","51","USQY51145580","spotify:user:1257158050","2017-08-18T18:51:28Z"
"spotify:track:2Ip78LSgtTPS123wRhh9Nz","Lucky Ass Bitch","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","spotify:album:7jZjdYy7RyhK7s8yFCoFZu","Lucky Ass Bitch","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2013-03-26","https://i.scdn.co/image/ab67616d0000b27319bcf20298ee339debea8177","1","1","256250","","true","40","USQY51352271","spotify:user:1257158050","2017-08-18T18:51:34Z"
"spotify:track:5aQmsZCESbhasWW5VARdS8","Loud","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","spotify:album:2ooJu6d23HennKkFfj5bdR","Loud","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2012-04-12","https://i.scdn.co/image/ab67616d0000b273ae6b0978b8db167443e3756f","1","1","171148","","true","52","USQY51268310","spotify:user:1257158050","2017-08-18T18:51:38Z"
"spotify:track:2yJVeT8cP1zstJxRP7Nlv8","No Interruption","spotify:artist:382aq8Pij5V2nE2JMHMoxl","Hoodie Allen","spotify:album:3wDPZbAEnzvMY6mlySimUY","All American","spotify:artist:382aq8Pij5V2nE2JMHMoxl","Hoodie Allen","2012-04-10","https://i.scdn.co/image/ab67616d0000b273b6cca3b1310bc82f0149f85d","1","2","215240","https://p.scdn.co/mp3-preview/12adff73470428cd572f4c5c91fc9ad280f9f3d8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","TCABE1298975","spotify:user:1257158050","2017-08-18T18:51:42Z"
"spotify:track:4V8uu21mnpyg7BElNNJdPs","No Faith in Brooklyn (feat. Jhameel)","spotify:artist:382aq8Pij5V2nE2JMHMoxl, spotify:artist:7uHOp2UvCRbPU1sNKk57hv","Hoodie Allen, Jhameel","spotify:album:3wDPZbAEnzvMY6mlySimUY","All American","spotify:artist:382aq8Pij5V2nE2JMHMoxl","Hoodie Allen","2012-04-10","https://i.scdn.co/image/ab67616d0000b273b6cca3b1310bc82f0149f85d","1","5","201226","https://p.scdn.co/mp3-preview/b572f6cf20d75373a55cb5076de79c7e67ff2d03?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","TCABE1298981","spotify:user:1257158050","2017-08-18T18:51:45Z"
"spotify:track:5UiT4e4DHwZrcVIXojU5um","Surprise Party (feat. Blackbear)","spotify:artist:382aq8Pij5V2nE2JMHMoxl, spotify:artist:2cFrymmkijnjDg9SS92EPM","Hoodie Allen, blackbear","spotify:album:79BJk3m9oRh03Cybtc0hxq","Happy Camper","spotify:artist:382aq8Pij5V2nE2JMHMoxl","Hoodie Allen","2016-01-22","https://i.scdn.co/image/ab67616d0000b2736bfcfd587676118df9b710a1","1","6","188039","https://p.scdn.co/mp3-preview/87c21ff47588fa00b9349bda189ba698fe54c696?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","TCACL1649582","spotify:user:1257158050","2017-08-18T18:51:48Z"
"spotify:track:3NxAG2ni1lLa8RKL6a0INc","Childs Play","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:40GMAhriYJRO1rsY4YdrZb","Views","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2016-05-06","https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c","1","14","241400","https://p.scdn.co/mp3-preview/117c1d4ac91b5b3e5e3670030ddda19326c19bf3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","70","USCM51600084","spotify:user:1257158050","2017-08-18T18:52:16Z"
"spotify:track:5mPSyjLatqB00IkPqRlbTE","Pop Style","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:40GMAhriYJRO1rsY4YdrZb","Views","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2016-05-06","https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c","1","15","212946","https://p.scdn.co/mp3-preview/fe406f4f80258a40694a3f1d60e72f15a61f6252?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","USCM51600086","spotify:user:1257158050","2017-08-18T18:52:22Z"
"spotify:track:5NFYuqu8V6QXc6mzcLImd6","Hype","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:40GMAhriYJRO1rsY4YdrZb","Views","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2016-05-06","https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c","1","5","209413","https://p.scdn.co/mp3-preview/ad1d0c0ca8b74e5589d24ef2b2c56d7aa21cd714?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","USCM51600069","spotify:user:1257158050","2017-08-18T18:52:32Z"
"spotify:track:27GmP9AWRs744SzKcpJsTZ","Jumpman","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Drake, Future","spotify:album:1ozpmkWcCHwsQ4QTnxOOdT","What A Time To Be Alive","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Drake, Future","2015-09-20","https://i.scdn.co/image/ab67616d0000b273d6adfbd3f091d6f2b9af6507","1","9","205879","https://p.scdn.co/mp3-preview/7e96c1e06866ccef196f4de86e77fee72f1f0a0d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USCM51500300","spotify:user:1257158050","2017-08-18T18:52:40Z"
"spotify:track:2AGottAzfC8bHzF7kEJ3Wa","Diamonds Dancing","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Drake, Future","spotify:album:1ozpmkWcCHwsQ4QTnxOOdT","What A Time To Be Alive","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Drake, Future","2015-09-20","https://i.scdn.co/image/ab67616d0000b273d6adfbd3f091d6f2b9af6507","1","4","314631","https://p.scdn.co/mp3-preview/0d4ac29aca46f838a1599bdf953f2802920dfa01?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","USCM51500294","spotify:user:1257158050","2017-08-18T18:52:58Z"
"spotify:track:7jslhIiELQkgW9IHeYNOWE","Big Rings","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Drake, Future","spotify:album:1ozpmkWcCHwsQ4QTnxOOdT","What A Time To Be Alive","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Drake, Future","2015-09-20","https://i.scdn.co/image/ab67616d0000b273d6adfbd3f091d6f2b9af6507","1","2","217706","https://p.scdn.co/mp3-preview/6fe40365c8ff9cea6e0229aabb5a67f54f869737?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","USCM51500293","spotify:user:1257158050","2017-08-18T18:53:08Z"
"spotify:track:63p3Slj0shAFP0Q7dQetj5","Used To","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:55Aa2cqylxrFIXC767Z865","Drake, Lil Wayne","spotify:album:0ptlfJfwGTy0Yvrk14JK1I","If You're Reading This It's Too Late","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2015-02-12","https://i.scdn.co/image/ab67616d0000b2732090f4f6cc406e6d3c306733","1","11","268480","https://p.scdn.co/mp3-preview/0a3a5b82490ad901c6fffce3742ac9eaa4b67249?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","USCM51500027","spotify:user:1257158050","2017-08-18T18:53:20Z"
"spotify:track:1OHoBC4icbuNhpSxP400sv","Preach","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:2HPaUgqeutzr3jx5a9WyDV","Drake, PARTYNEXTDOOR","spotify:album:0ptlfJfwGTy0Yvrk14JK1I","If You're Reading This It's Too Late","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2015-02-12","https://i.scdn.co/image/ab67616d0000b2732090f4f6cc406e6d3c306733","1","9","236973","https://p.scdn.co/mp3-preview/bc47a4b4e8620ec59d520b6faf748751cab13c4f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","USCM51500025","spotify:user:1257158050","2017-08-18T18:53:27Z"
"spotify:track:2durxb17bXcmQJHSt8JAdO","No Tellin'","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:0ptlfJfwGTy0Yvrk14JK1I","If You're Reading This It's Too Late","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2015-02-12","https://i.scdn.co/image/ab67616d0000b2732090f4f6cc406e6d3c306733","1","5","310933","https://p.scdn.co/mp3-preview/24e219b9f3a54f6a6a15cc477c3697b6d04a338a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","USCM51500017","spotify:user:1257158050","2017-08-18T18:53:38Z"
"spotify:track:5InOp6q2vvx0fShv3bzFLZ","Know Yourself","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:0ptlfJfwGTy0Yvrk14JK1I","If You're Reading This It's Too Late","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2015-02-12","https://i.scdn.co/image/ab67616d0000b2732090f4f6cc406e6d3c306733","1","4","275840","https://p.scdn.co/mp3-preview/cfd9ec3b216ac1b28c51e1f1750c8264fb7f2a56?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","USUM71502037","spotify:user:1257158050","2017-08-18T18:53:44Z"
"spotify:track:12d5QFwzh60IIHlsSnAvps","10 Bands","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:0ptlfJfwGTy0Yvrk14JK1I","If You're Reading This It's Too Late","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2015-02-12","https://i.scdn.co/image/ab67616d0000b2732090f4f6cc406e6d3c306733","1","3","177733","https://p.scdn.co/mp3-preview/74083a170c7e438f84a3c9954f4609a2d5b629e8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","USCM51500014","spotify:user:1257158050","2017-08-18T18:53:50Z"
"spotify:track:3iL2l5gUqyPS6vDwJFgJTR","BedRock","spotify:artist:5OrB6Jhhrl9y2PK0pSV4VP, spotify:artist:1Xfmvd48oOhEWkscWyEbh9","Young Money, Lloyd","spotify:album:0hDy52fqKwb2ZIjyNXGxan","We Are Young Money","spotify:artist:5OrB6Jhhrl9y2PK0pSV4VP","Young Money","2009-01-01","https://i.scdn.co/image/ab67616d0000b273cad1e37b4b31b5484325acd3","1","9","288133","https://p.scdn.co/mp3-preview/92ad19f3bb7f29d145b21d7bb3dfa2d756b09ee2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","USCM50901178","spotify:user:1257158050","2017-08-31T04:00:47Z"
"spotify:track:6HfOzLLjsaXsehIFEsrxTk","Trophies","spotify:artist:5OrB6Jhhrl9y2PK0pSV4VP, spotify:artist:3TVXtAsR1Inumwj472S9r4","Young Money, Drake","spotify:album:0UwpSCPnNPksM1meQJnBAF","Rise Of An Empire (Deluxe Edition)","spotify:artist:5OrB6Jhhrl9y2PK0pSV4VP","Young Money","2014-01-01","https://i.scdn.co/image/ab67616d0000b273842e732b778998eef17b405f","1","2","188320","https://p.scdn.co/mp3-preview/5c9b15768e0dd656629cc4c5887f1a983e5da599?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","USCM51400038","spotify:user:1257158050","2017-08-31T04:00:55Z"
"spotify:track:6A63Zs64ahszeTkdvk8YNi","So Sophisticated","spotify:artist:1sBkRIssrMs1AbVkOJbc7a, spotify:artist:20sxb77xiYeusSH8cVdatc","Rick Ross, Meek Mill","spotify:album:4GiJpUE48lKiWyeLjOIiDb","God Forgives, I Don't (Deluxe Edition)","spotify:artist:1sBkRIssrMs1AbVkOJbc7a","Rick Ross","2012-01-01","https://i.scdn.co/image/ab67616d0000b2732271025758bdece58a712ee3","1","10","247266","https://p.scdn.co/mp3-preview/4e2ee5b3fffbb59b433b5fbba56aaa3d31bb8847?cid=9950ac751e34487dbbe027c4fd7f8e99","true","24","USUM71206034","spotify:user:1257158050","2017-08-31T05:49:54Z"
"spotify:track:5W7xC99N2Zzfh69r7I7zWK","Aston Martin Music","spotify:artist:1sBkRIssrMs1AbVkOJbc7a, spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:3YJMzGjAm245zwJooY7PEj","Rick Ross, Drake, Chrisette Michele","spotify:album:0jipZxGtkTDHjVerLkzO80","Teflon Don","spotify:artist:1sBkRIssrMs1AbVkOJbc7a","Rick Ross","2010-01-01","https://i.scdn.co/image/ab67616d0000b2730fbb5046ac2211a4aab5ecfa","1","10","270626","https://p.scdn.co/mp3-preview/76916e04a193832d592d0d9b1899dac07e9e1438?cid=9950ac751e34487dbbe027c4fd7f8e99","true","70","USUM71017798","spotify:user:1257158050","2017-08-31T19:32:18Z"
