"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0rfXn2iUwqQXzNvJgmcG6p","Paddling Out","spotify:artist:4l1cKWYW591xnwEGxpUg3J","Miike Snow","spotify:album:6YeV0JWW7g8dDf78jFIe1e","Happy to You","spotify:artist:4l1cKWYW591xnwEGxpUg3J","Miike Snow","2012-03-19","https://i.scdn.co/image/ab67616d0000b273df86c17588d7e3a43553e300","1","10","223053","https://p.scdn.co/mp3-preview/4368a7b72f7d7f4f3e2dc3b53d59a106e9f869d6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","GBARL1101489","spotify:user:olivia.28","2019-09-12T01:23:46Z"
"spotify:track:6rjtB7KSIiJ6v9vrACMlqF","400 Lux","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","Lorde","spotify:album:0rmhjUgoVa17LZuS8xWQ3v","Pure Heroine","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","Lorde","2013-09-27","https://i.scdn.co/image/ab67616d0000b273187331e276c898d39764cc98","1","2","234286","https://p.scdn.co/mp3-preview/65eccebc2d612ebb643e2eb898bdac8f95d1219c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","NZUM71300121","spotify:user:olivia.28","2019-10-19T23:08:25Z"
"spotify:track:4JpazKcfOhbwqZrsYhzHee","Jackie and Wilson","spotify:artist:2FXC3k01G6Gw61bmprjgqS","Hozier","spotify:album:4Pv7m8D82A1Xun7xNCKZjJ","Hozier (Expanded Edition)","spotify:artist:2FXC3k01G6Gw61bmprjgqS","Hozier","2014-09-19","https://i.scdn.co/image/ab67616d0000b2734ca68d59a4a29c856a4a39c2","1","3","223120","https://p.scdn.co/mp3-preview/db43df76bd9bc2f6dcaaaa7edc6291b153e5d765?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USSM11405187","spotify:user:olivia.28","2019-11-19T22:31:22Z"
"spotify:track:4G8gkOterJn0Ywt6uhqbhp","Radioactive","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:6htgf3qv7vGcsdxLCDxKp8","Night Visions","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2012-09-04","https://i.scdn.co/image/ab67616d0000b273b2b2747c89d2157b0b29fb6a","1","1","186813","https://p.scdn.co/mp3-preview/5fb2e096643f389c3b3a114a69d15155820e4edd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USUM71201074","spotify:user:olivia.28","2019-11-20T19:26:53Z"
"spotify:track:0i62I5HJlzIVu2FALBmBPx","I Blame Myself","spotify:artist:7pyhre5oEEFMqcgMEvJY7q","Sky Ferreira","spotify:album:1bvCVYPVl445mO690M2dOr","Night Time, My Time","spotify:artist:7pyhre5oEEFMqcgMEvJY7q","Sky Ferreira","2013-01-01","https://i.scdn.co/image/ab67616d0000b27306b4e064a2b9849047f3a807","1","5","237040","https://p.scdn.co/mp3-preview/242dfd579e801dea55d7ac08ed0a2fe508a13973?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","USUM71312779","spotify:user:olivia.28","2019-11-21T19:26:40Z"
"spotify:track:7brQHA2CgQpcMBiOlfiXYb","Afraid","spotify:artist:77SW9BnxLY8rJ0RciFqkHh","The Neighbourhood","spotify:album:4xkM0BwLM9H2IUcbYzpcBI","I Love You.","spotify:artist:77SW9BnxLY8rJ0RciFqkHh","The Neighbourhood","2013-04-19","https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921","1","2","251186","https://p.scdn.co/mp3-preview/9d54898b4d4df0169c46b152ba17ae580dd62d8c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","USSM11300889","spotify:user:olivia.28","2019-09-12T01:24:11Z"
"spotify:track:1IJtIK4InJREGkzonJeekr","Oceans","spotify:artist:5OgSr6wQteRu9jek5JvnDQ","Coasts","spotify:album:41ka5R4GiLXx8R3r6593lL","Coasts (Deluxe)","spotify:artist:5OgSr6wQteRu9jek5JvnDQ","Coasts","2016-03-25","https://i.scdn.co/image/ab67616d0000b273c5335663e08f62db1129037a","1","1","223613","https://p.scdn.co/mp3-preview/2b034d7d367db95dc2b07295d124f990e205eb07?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","GBAHT1500205","spotify:user:olivia.28","2020-01-29T20:09:27Z"
"spotify:track:6sbp4i2FtlsQSVMepZPG9c","Jerk It Out","spotify:artist:4rGrN4XDYhP6dUAZMvcuHr","Caesars","spotify:album:7pt1fIFP1orgHLHjvlGT5n","Love For The Streets","spotify:artist:4rGrN4XDYhP6dUAZMvcuHr","Caesars","2002","https://i.scdn.co/image/ab67616d0000b273c0aacf24947753cd95fbf578","1","6","195666","https://p.scdn.co/mp3-preview/dfe2070e7c2cfff0a0eb1eb558aa2346e6913952?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","SEVBU0200002","spotify:user:olivia.28","2020-02-24T20:25:17Z"
"spotify:track:1S30kHvkkdMkcuCTGSgS41","Nine in the Afternoon - Single Mix","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:7Hk9WbjPbN1n2GXaK7aldw","Pretty. Odd.","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2008-03-21","https://i.scdn.co/image/ab67616d0000b273586acdba3a0ddc93693a313e","1","2","191560","https://p.scdn.co/mp3-preview/2074eeef1ae2d59fcde4e006c5825bce765ed6c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USAT20801101","spotify:user:olivia.28","2020-03-17T00:10:09Z"
"spotify:track:70fqKUA9jKmOebFvxfTyV2","Reverse","spotify:artist:60Jys4EElM1SuCQbZ63XRm","SomeKindaWonderful","spotify:album:6QpWO5sO9HTRirmCwz3nsS","SomeKindaWonderful","spotify:artist:60Jys4EElM1SuCQbZ63XRm","SomeKindaWonderful","2014-03-06","https://i.scdn.co/image/ab67616d0000b2731daf13f1f13786f22dbd39f6","1","5","224636","https://p.scdn.co/mp3-preview/054128ded2020b3f94d00721a097481b1aafe255?cid=9950ac751e34487dbbe027c4fd7f8e99","true","31","USCJ81301153","spotify:user:olivia.28","2020-03-23T00:53:47Z"
"spotify:track:3528IXKpbb7OMjdjWYlbfD","Everybody Talks","spotify:artist:0RpddSzUHfncUWNJXKOsjy","Neon Trees","spotify:album:7hPNlDBLv1EW8GakiIzFnn","Picture Show (Deluxe Edition)","spotify:artist:0RpddSzUHfncUWNJXKOsjy","Neon Trees","2012-01-01","https://i.scdn.co/image/ab67616d0000b27370c9c3170d9d50e2d329169d","1","3","177280","https://p.scdn.co/mp3-preview/426460f4b4e9b85d0830f11fbdcf7a1e4b70e5a2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","52","USUM71119189","spotify:user:olivia.28","2020-03-23T01:02:59Z"
"spotify:track:7f8SjXnJVgHiI36M0MGlSK","Lies","spotify:artist:6CwfuxIqcltXDGjfZsMd9A","MARINA","spotify:album:4iJ8dp0xkEhpy7aox8icUd","Electra Heart","spotify:artist:6CwfuxIqcltXDGjfZsMd9A","MARINA","2012-04-30","https://i.scdn.co/image/ab67616d0000b273d87ca6aa7defd69f34ed0f6a","1","3","226200","https://p.scdn.co/mp3-preview/532c115a5700cae4a38afc87b7326d15f9f98840?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","GBFFS1200010","spotify:user:olivia.28","2020-04-27T16:33:26Z"
"spotify:track:2l57cfmCnOkwNX1tky02n1","Move Along","spotify:artist:3vAaWhdBR38Q02ohXqaNHT","The All-American Rejects","spotify:album:3PWEGZ6CYvXRnr0JCECsDe","Move Along","spotify:artist:3vAaWhdBR38Q02ohXqaNHT","The All-American Rejects","2005-01-01","https://i.scdn.co/image/ab67616d0000b273aaf8c068ffe217db825a1945","1","3","238880","https://p.scdn.co/mp3-preview/67ca28e4fc6a8f898f171a504ceee3d9586c31bf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USDW10500125","spotify:user:olivia.28","2020-03-23T01:08:15Z"
"spotify:track:5ZrrXIYTvjXPKVQMjqaumR","Loud Pipes","spotify:artist:57dN52uHvrHOxijzpIgu3E","Ratatat","spotify:album:2n5wpk7KaHpp3mgUYqpF4f","Classics","spotify:artist:57dN52uHvrHOxijzpIgu3E","Ratatat","2006-08-22","https://i.scdn.co/image/ab67616d0000b273dcd3381d0213c26dd278e81c","1","6","226533","","false","0","GBBKS0600074","spotify:user:olivia.28","2020-03-30T17:46:01Z"
"spotify:track:7gpy7sfWPNuOKmUNs3XQYE","Carry On","spotify:artist:5nCi3BB41mBaMH9gfr6Su0","fun.","spotify:album:7iycyHwOW2plljYIK6I1Zo","Some Nights","spotify:artist:5nCi3BB41mBaMH9gfr6Su0","fun.","2012-02-21","https://i.scdn.co/image/ab67616d0000b27305fb4e9947c6edaf3836766e","1","4","278373","https://p.scdn.co/mp3-preview/3b28f19c04a17dfb67d76a48d7471a1162f4ad80?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USAT21104051","spotify:user:olivia.28","2020-04-08T18:49:08Z"
"spotify:track:7HSZigV3SjVlKrCfz2iR28","Teen Idle","spotify:artist:6CwfuxIqcltXDGjfZsMd9A","MARINA","spotify:album:5N1aNUXaHDD7YsjhbCM9JZ","Electra Heart (Deluxe)","spotify:artist:6CwfuxIqcltXDGjfZsMd9A","MARINA","2012-04-30","https://i.scdn.co/image/ab67616d0000b27372513faf9e8385b104f33e85","1","9","254400","https://p.scdn.co/mp3-preview/901df7e2ae1365dde51dd0e6eacafa5a349e597a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","GBFFS1200016","spotify:user:olivia.28","2020-04-27T16:29:26Z"
"spotify:track:4Og5nDOUVu3ZrYQP4Ungyg","I Am Not a Robot","spotify:artist:6CwfuxIqcltXDGjfZsMd9A","MARINA","spotify:album:3dWObfa3vKyudzgmh53Xzg","The Family Jewels","spotify:artist:6CwfuxIqcltXDGjfZsMd9A","MARINA","2010-02-15","https://i.scdn.co/image/ab67616d0000b2735e586c9004ed2100d5a20427","1","3","214426","https://p.scdn.co/mp3-preview/c07b4f2dc4df4f0f03bb25e20065552e4b0f319a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","GBFFS0900122","spotify:user:olivia.28","2020-04-27T16:37:44Z"
"spotify:track:7ImkjvM1OKWhJ5HIPOHcHE","Walking with a Ghost","spotify:artist:5e1BZulIiYWPRm8yogwUYH","Tegan and Sara","spotify:album:2yNhqBKfZPzrxRJqGMbSz9","So Jealous","spotify:artist:5e1BZulIiYWPRm8yogwUYH","Tegan and Sara","2004-09-14","https://i.scdn.co/image/ab67616d0000b273d424a2675b400a7d2dac48b9","1","8","150293","https://p.scdn.co/mp3-preview/7d727ce4da7354c14d77ce9a0c5324ac3dc372c3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USRE10701158","spotify:user:olivia.28","2020-04-30T01:09:21Z"
"spotify:track:0ekoNFB4Xnj2HQAYQ8PTBY","All Eyes on You","spotify:artist:5WId4o5jdGVhptNU0uqKxu","St. Lucia","spotify:album:5Pjft9EbneGmlhOQ2mo6bo","When The Night (Deluxe)","spotify:artist:5WId4o5jdGVhptNU0uqKxu","St. Lucia","2012","https://i.scdn.co/image/ab67616d0000b2736ff9ef1fa0ddcd2ff9da505f","1","5","267146","https://p.scdn.co/mp3-preview/1e4217dcb0fddc94686180f8158d85c34e4f2abf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USSM11200227","spotify:user:olivia.28","2020-09-14T20:21:38Z"
"spotify:track:4AmcmraFjVzFb9SQDNTRyl","Youth","spotify:artist:46CitWgnWrvF9t70C2p1Me","Daughter","spotify:album:31LehqnrVyTuEBEKeXeqVx","If You Leave","spotify:artist:46CitWgnWrvF9t70C2p1Me","Daughter","2013-01-01","https://i.scdn.co/image/ab67616d0000b273b15c2ece0660a9f268fd17a7","1","3","253013","","false","2","USYAH1300029","spotify:user:olivia.28","2020-09-30T20:12:51Z"
"spotify:track:1EuvOdyyzhFUP2z3gfr6xz","Hold On","spotify:artist:16GcWuvvybAoaHr0NqT8Eh","Alabama Shakes","spotify:album:4eOGRVKyCsVfaXysnHz0k2","Boys & Girls","spotify:artist:16GcWuvvybAoaHr0NqT8Eh","Alabama Shakes","2012-04-10","https://i.scdn.co/image/ab67616d0000b2734e368a97fe273439eb737039","1","1","226186","https://p.scdn.co/mp3-preview/5a0eea8540e5aa1d0f06c42d62744239921e96ac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USATO1200017","spotify:user:olivia.28","2020-11-29T03:13:02Z"
"spotify:track:5Fli1xRi01bvCjsZvKWro0","Houdini","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","spotify:album:7Kmmw7Z5D2UD5MVwdm10sT","Torches","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","2011-05-23","https://i.scdn.co/image/ab67616d0000b273121d5f92cf90576907dfb1e5","1","7","202466","https://p.scdn.co/mp3-preview/6119b196d70f618dfba062dc4b9da0d3819e717e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USSM11005694","spotify:user:olivia.28","2021-01-21T04:06:52Z"
"spotify:track:15LzvCtoJWwsrTWJMWUTOv","White Teeth Teens","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","Lorde","spotify:album:6rnzvZhe3PA57xKcKLRtJ6","Pure Heroine (Extended)","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","Lorde","2013-01-01","https://i.scdn.co/image/ab67616d0000b27333a859e36fdc9a27ed86516e","1","9","216600","","false","0","NZUM71300127","spotify:user:olivia.28","2020-09-30T20:19:21Z"
"spotify:track:2AT8iROs4FQueDv2c8q2KE","R U Mine?","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:78bpIziExqiI9qztvNFlQu","AM","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2013-09-09","https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163","1","2","201726","https://p.scdn.co/mp3-preview/d41c9b18f0787cc9b2ccea10740d92dd7e7f639a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","GBCEL1300363","spotify:user:olivia.28","2021-01-21T19:25:02Z"
"spotify:track:1Ntj0hZfncXCQ5hij7igIE","Demons","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:1rzDtYMpZDhRgKNigB467r","Night Visions (Deluxe)","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2012-09-04","https://i.scdn.co/image/ab67616d0000b273a8f95e7f840c11edfa6cc3bd","1","4","175200","https://p.scdn.co/mp3-preview/885b65f884728f3f778d14ffc15d6b030261fd5f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USUM71201071","spotify:user:olivia.28","2021-01-21T19:29:13Z"
"spotify:track:1CS7Sd1u5tWkstBhpssyjP","Take Me to Church","spotify:artist:2FXC3k01G6Gw61bmprjgqS","Hozier","spotify:album:4Pv7m8D82A1Xun7xNCKZjJ","Hozier (Expanded Edition)","spotify:artist:2FXC3k01G6Gw61bmprjgqS","Hozier","2014-09-19","https://i.scdn.co/image/ab67616d0000b2734ca68d59a4a29c856a4a39c2","1","1","241693","https://p.scdn.co/mp3-preview/d6170162e349338277c97d2fab42c386701a4089?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USSM11307291","spotify:user:olivia.28","2021-01-21T19:33:06Z"
"spotify:track:0IwP4xY3wS0uiGxgqGXgIN","Chocolate","spotify:artist:3mIj9lX2MWuHmhNCA7LSCW","The 1975","spotify:album:0mkOUedmYlOzCC4tOm2v0c","The 1975 (Deluxe Version)","spotify:artist:3mIj9lX2MWuHmhNCA7LSCW","The 1975","2013","https://i.scdn.co/image/ab67616d0000b273ebcc3ef64dbef8acb47e2960","1","4","224673","https://p.scdn.co/mp3-preview/aaa3287573a2e587e1ed35d98830d2ac7b9b6f48?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","GBK3W1000183","spotify:user:olivia.28","2021-01-21T19:38:10Z"
"spotify:track:5PtEpuVX03k9bOUwilL5EO","Punching In A Dream","spotify:artist:0oeUpvxWsC8bWS6SnpU8b9","The Naked And Famous","spotify:album:5ImvJCAX33Pt2XGMaYaMia","Passive Me, Aggressive You","spotify:artist:0oeUpvxWsC8bWS6SnpU8b9","The Naked And Famous","2010","https://i.scdn.co/image/ab67616d0000b273494e33d225ef37180f88c8ce","1","2","238133","https://p.scdn.co/mp3-preview/34a3590220b34b75d10952b21dd27fed77ac9aeb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","NZNK11000002","spotify:user:olivia.28","2021-03-18T00:21:08Z"
"spotify:track:3u1Er1rkjn1oSz1xdZH3ZD","Call It What You Want","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","spotify:album:7Kmmw7Z5D2UD5MVwdm10sT","Torches","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","2011-05-23","https://i.scdn.co/image/ab67616d0000b273121d5f92cf90576907dfb1e5","1","3","238786","https://p.scdn.co/mp3-preview/6fadfae86412a51fe3e759595a579d695bd5b7dc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USSM11101700","spotify:user:olivia.28","2021-03-18T00:21:22Z"
"spotify:track:3LGsgpx4TfxhXbr07OFKqs","Oblivion","spotify:artist:053q0ukIDRgzwTr4vNSwab","Grimes","spotify:album:3HED2IUaNSnbOe88a7ZdwM","Visions","spotify:artist:053q0ukIDRgzwTr4vNSwab","Grimes","2012-02-21","https://i.scdn.co/image/ab67616d0000b273550133f6d334ed152d75aa56","1","3","251266","https://p.scdn.co/mp3-preview/ef54244377a6bc6a5a7e5a062c51911b7dcf800a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","CA21O1200003","spotify:user:olivia.28","2021-04-18T06:10:13Z"
"spotify:track:7BFI9QZPQKgYuR2HhDgwbG","Royals","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","Lorde","spotify:album:6rnzvZhe3PA57xKcKLRtJ6","Pure Heroine (Extended)","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","Lorde","2013-01-01","https://i.scdn.co/image/ab67616d0000b27333a859e36fdc9a27ed86516e","1","3","190185","","false","3","NZUM71200031","spotify:user:olivia.28","2021-05-16T16:39:19Z"
"spotify:track:52a6VcF23v5HB7KfDEmBHq","Carried Away","spotify:artist:7gjAu1qr5C2grXeQFFOGeh","Passion Pit","spotify:album:14JU5SskmcyckE5I8PY6lv","Gossamer","spotify:artist:7gjAu1qr5C2grXeQFFOGeh","Passion Pit","2012-07-23","https://i.scdn.co/image/ab67616d0000b273f860547bc8ba0c59df4fe2c3","1","3","221973","https://p.scdn.co/mp3-preview/a6811c23b4df0fe3481c53ccd4e70c1cc723aa69?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USSM11202619","spotify:user:olivia.28","2021-05-17T00:42:42Z"
"spotify:track:6zQyu8L8yUuJkl6LbQ6iKU","Cardiac Arrest","spotify:artist:0YhUSm86okLWldQVwJkLlP","Bad Suns","spotify:album:54bO9jrn1NExmpg6Afsc2A","Language & Perspective","spotify:artist:0YhUSm86okLWldQVwJkLlP","Bad Suns","2014-07-01","https://i.scdn.co/image/ab67616d0000b2737cdb6268970ceeb84039819e","1","3","182518","https://p.scdn.co/mp3-preview/8f1506942ba29ba87becd88f2cf11410e63ecb2d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USVR91316301","spotify:user:olivia.28","2021-05-17T00:42:58Z"
"spotify:track:3gbBpTdY8lnQwqxNCcf795","Pompeii","spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Bastille","spotify:album:64fQ94AVziavTPdnkCS6Nj","Bad Blood","spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Bastille","2013-01-01","https://i.scdn.co/image/ab67616d0000b273258225089decfb3d5c3718d3","1","1","214147","https://p.scdn.co/mp3-preview/18da10d3596cdce4434dbeebf94fc75790217d50?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","GBAAA1200795","spotify:user:olivia.28","2021-05-17T00:43:16Z"
"spotify:track:6zEvZ5Bip13TwMrheoZSju","Come a Little Closer","spotify:artist:26T3LtbuGT1Fu9m0eRq5X3","Cage The Elephant","spotify:album:4kb0lu1IA0KLuwOrw7uD78","Melophobia","spotify:artist:26T3LtbuGT1Fu9m0eRq5X3","Cage The Elephant","2013-10-08","https://i.scdn.co/image/ab67616d0000b27348831f8d5d8f8609bb2c99ed","1","2","229346","","false","0","USRC11301144","spotify:user:olivia.28","2021-05-17T00:43:27Z"
"spotify:track:4WMuY659P2MKnoW40oGXe8","Purple Yellow Red and Blue","spotify:artist:4kI8Ie27vjvonwaB2ePh8T","Portugal. The Man","spotify:album:6VoOCCv0bXPrTHDncJyIgF","Evil Friends","spotify:artist:4kI8Ie27vjvonwaB2ePh8T","Portugal. The Man","2013-05-31","https://i.scdn.co/image/ab67616d0000b273a1dfbbbaf24e01e0f1964d77","1","11","249746","https://p.scdn.co/mp3-preview/462c828280041fcc6011ce2a299eef3cf2a24d53?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USAT21300539","spotify:user:olivia.28","2021-05-17T00:43:46Z"
"spotify:track:7DdXf9x75iEVCHWfoRwRuR","Fitzpleasure","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","spotify:album:6k3vC8nep1BfqAIJ81L6OL","An Awesome Wave","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","2012-09-18","https://i.scdn.co/image/ab67616d0000b273028c3bb4b81ee71dd73d1596","1","10","219400","https://p.scdn.co/mp3-preview/938ce7ec18918dde904f7d5dcfcd11f58c7937d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","GBZUZ1100059","spotify:user:olivia.28","2021-05-17T00:44:22Z"
"spotify:track:0wIFAHbaUucA8mog7Y2IDD","Sex","spotify:artist:3mIj9lX2MWuHmhNCA7LSCW","The 1975","spotify:album:33ZqJmmqFE8Z7Ak1Lxbnfb","The 1975","spotify:artist:3mIj9lX2MWuHmhNCA7LSCW","The 1975","2013-01-01","https://i.scdn.co/image/ab67616d0000b2734d32eb25811626546abb3f1c","1","5","206986","https://p.scdn.co/mp3-preview/5a639dbc5fe32bef95dfe7d8447dec418243771f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","GBK3W1000194","spotify:user:olivia.28","2021-05-17T00:44:49Z"
"spotify:track:3C3cr2JQwXIhqAHqOardVO","Holding on to You","spotify:artist:3YQKmKGau1PzlVlkL1iodx","Twenty One Pilots","spotify:album:2r2r78NE05YjyHyVbVgqFn","Vessel","spotify:artist:3YQKmKGau1PzlVlkL1iodx","Twenty One Pilots","2013-01-08","https://i.scdn.co/image/ab67616d0000b273d263500f1f97e978daa5ceb1","1","2","263733","https://p.scdn.co/mp3-preview/b21bf639f0abb100207eaa0d46faa39f85151bb1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USAT21202943","spotify:user:olivia.28","2021-05-17T00:44:58Z"
"spotify:track:4ivBdCI1s9f6yDWFUvBtZo","Tennis Court","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","Lorde","spotify:album:6rnzvZhe3PA57xKcKLRtJ6","Pure Heroine (Extended)","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","Lorde","2013-01-01","https://i.scdn.co/image/ab67616d0000b27333a859e36fdc9a27ed86516e","1","1","198907","","true","0","NZUM71300023","spotify:user:olivia.28","2021-05-17T00:47:17Z"
"spotify:track:1iw4yy8dDH9TcSEcOEWVnO","Rill Rill","spotify:artist:59pWgeY26Q6yJy37QvJflh","Sleigh Bells","spotify:album:7l5Y3f2amyv1acMfZZQfa2","Treats","spotify:artist:59pWgeY26Q6yJy37QvJflh","Sleigh Bells","2010-05-21","https://i.scdn.co/image/ab67616d0000b273be9b80758aa0b73d5eccb984","1","7","229893","","false","0","USQE91000035","spotify:user:olivia.28","2021-05-17T00:48:03Z"
"spotify:track:4jZWeEaLCnwYtLnVEN6BYV","Blue Jeans","spotify:artist:00FQb4jTyendYWaN8pK0wa","Lana Del Rey","spotify:album:4X8hAqIWpQyQks2yRhyqs4","Born To Die","spotify:artist:00FQb4jTyendYWaN8pK0wa","Lana Del Rey","2012-01-30","https://i.scdn.co/image/ab67616d0000b273a1c37f3fd969287c03482c3b","1","3","209453","https://p.scdn.co/mp3-preview/9862b2a9521194b72905b28faa5a9b36e9ea4811?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","GBUM71111620","spotify:user:olivia.28","2021-05-17T02:56:23Z"
"spotify:track:336ZYcU6poBWi3s8yzRcAD","I Follow Rivers","spotify:artist:6oBm8HB0yfrIc9IHbxs6in","Lykke Li","spotify:album:43uf0nTu6b5ReBCoQkLtsF","Wounded Rhymes","spotify:artist:6oBm8HB0yfrIc9IHbxs6in","Lykke Li","2011","https://i.scdn.co/image/ab67616d0000b273dec1bd45f39d2e801e4ce217","1","2","228466","https://p.scdn.co/mp3-preview/d7b1cee5f85eaaf84be4ebc251dd486e902fe0f6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","SEVUM1000502","spotify:user:olivia.28","2021-05-17T02:58:21Z"
"spotify:track:0CrNPzb5jc2W7UbhYxZj8x","Primadonna","spotify:artist:6CwfuxIqcltXDGjfZsMd9A","MARINA","spotify:album:4iJ8dp0xkEhpy7aox8icUd","Electra Heart","spotify:artist:6CwfuxIqcltXDGjfZsMd9A","MARINA","2012-04-30","https://i.scdn.co/image/ab67616d0000b273d87ca6aa7defd69f34ed0f6a","1","2","221075","https://p.scdn.co/mp3-preview/348095fbb0f83352a3da25bcdcc45a206c83a963?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","GBFFS1200009","spotify:user:olivia.28","2021-05-17T02:59:22Z"
"spotify:track:1yzbqrSF0vuaO7nuKYSd6f","Coming of Age","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","spotify:album:22cFcAQkydpTzeSKQZEKv0","Supermodel","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","2014-03-14","https://i.scdn.co/image/ab67616d0000b2733fa1cde08a07e944779fc433","1","3","280040","https://p.scdn.co/mp3-preview/0ab0fc4229e977b5d341f829705040a1fa4a2af5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USSM11305799","spotify:user:olivia.28","2021-05-18T04:44:02Z"
"spotify:track:5cbpoIu3YjoOwbBDGUEp3P","Car Radio","spotify:artist:3YQKmKGau1PzlVlkL1iodx","Twenty One Pilots","spotify:album:2r2r78NE05YjyHyVbVgqFn","Vessel","spotify:artist:3YQKmKGau1PzlVlkL1iodx","Twenty One Pilots","2013-01-08","https://i.scdn.co/image/ab67616d0000b273d263500f1f97e978daa5ceb1","1","5","267720","https://p.scdn.co/mp3-preview/f4cce0162bdce19a5c79d6e15d6d23f0d51cc29d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USAT21203515","spotify:user:olivia.28","2021-05-18T04:45:08Z"
"spotify:track:5mpLcXEsk3jjzLFGuNKk5I","Flashed Junk Mind","spotify:artist:1hzfo8twXdOegF3xireCYs","Milky Chance","spotify:album:5D20ZzsNB377xbshIFP9Nb","Sadnecessary","spotify:artist:1hzfo8twXdOegF3xireCYs","Milky Chance","2014-06-20","https://i.scdn.co/image/ab67616d0000b273b5d4730e54f84c66c70fe60a","1","2","262000","","false","54","DEL211300732","spotify:user:olivia.28","2021-05-21T20:08:43Z"
